"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20241210","6호선","동묘앞","8945","9165","20241213",""
"20241210","6호선","창신","4216","3616","20241213",""
"20241210","6호선","보문","9111","8598","20241213",""
"20241210","6호선","안암(고대병원앞)","15284","15521","20241213",""
"20241210","6호선","고려대(종암)","10572","10307","20241213",""
"20241210","6호선","월곡(동덕여대)","13396","13105","20241213",""
"20241210","6호선","상월곡(한국과학기술연구원)","7170","6481","20241213",""
"20241210","6호선","돌곶이","11441","10674","20241213",""
"20241210","6호선","석계","14464","14732","20241213",""
"20241210","6호선","태릉입구","6417","7258","20241213",""
"20241210","6호선","화랑대(서울여대입구)","14026","11362","20241213",""
"20241210","6호선","봉화산(서울의료원)","10188","9596","20241213",""
"20241210","6호선","신내","2","0","20241213",""
"20241210","7호선","장암","3044","1269","20241213",""
"20241210","7호선","도봉산","10643","12457","20241213",""
"20241210","7호선","수락산","14083","13921","20241213",""
"20241210","7호선","마들","15159","14539","20241213",""
"20241210","7호선","노원","22137","22995","20241213",""
"20241210","7호선","중계","16771","15719","20241213",""
"20241210","7호선","하계","20736","19597","20241213",""
"20241210","7호선","공릉(서울과학기술대)","13774","13776","20241213",""
"20241210","7호선","태릉입구","9711","9096","20241213",""
"20241210","7호선","먹골","10996","11065","20241213",""
"20241210","7호선","중화","12021","12216","20241213",""
"20241210","7호선","상봉","20091","19551","20241213",""
"20241210","7호선","면목","17170","16173","20241213",""
"20241210","7호선","사가정","17934","18718","20241213",""
"20241210","7호선","용마산(용마폭포공원)","6432","6202","20241213",""
"20241210","7호선","중곡","12272","11712","20241213",""
"20241210","7호선","군자(능동)","16539","13280","20241213",""
"20241210","7호선","어린이대공원(세종대)","19505","20086","20241213",""
"20241210","7호선","건대입구","15468","15761","20241213",""
"20241210","7호선","자양(뚝섬한강공원)","8176","8016","20241213",""
"20241210","7호선","청담","21516","23554","20241213",""
"20241210","7호선","강남구청","19412","21213","20241213",""
"20241210","7호선","학동","27358","28182","20241213",""
"20241210","7호선","논현","21833","22191","20241213",""
"20241210","7호선","반포","7199","7010","20241213",""
"20241210","7호선","고속터미널","17987","15808","20241213",""
"20241210","7호선","내방","17223","17445","20241213",""
"20241210","7호선","이수","18475","17906","20241213",""
"20241210","7호선","남성","12708","12180","20241213",""
"20241210","7호선","숭실대입구(살피재)","16835","16931","20241213",""
"20241210","7호선","상도","14354","14390","20241213",""
"20241210","7호선","장승배기","10958","10682","20241213",""
"20241210","7호선","신대방삼거리","16721","16247","20241213",""
"20241210","7호선","보라매","7354","7846","20241213",""
"20241210","7호선","신풍","13172","12440","20241213",""
"20241210","7호선","대림(구로구청)","9371","9535","20241213",""
"20241210","7호선","남구로","16737","17771","20241213",""
"20241210","7호선","가산디지털단지","51670","52116","20241213",""
"20241210","7호선","철산","23990","24709","20241213",""
"20241210","7호선","광명사거리","22530","21957","20241213",""
"20241210","7호선","천왕","13384","12934","20241213",""
"20241210","7호선","온수(성공회대입구)","12157","10794","20241213",""
"20241210","8호선","암사역사공원","6842","6073","20241213",""
"20241210","8호선","암사","18930","17360","20241213",""
"20241210","8호선","천호(풍납토성)","18794","21001","20241213",""
"20241210","8호선","강동구청","12420","12834","20241213",""
"20241210","8호선","몽촌토성(평화의문)","8406","8547","20241213",""
"20241210","8호선","잠실(송파구청)","20240","23218","20241213",""
"20241210","8호선","석촌","9742","10884","20241213",""
"20241210","8호선","송파","11219","11117","20241213",""
"20241210","8호선","가락시장","10241","11330","20241213",""
"20241210","8호선","문정","26308","27506","20241213",""
"20241210","8호선","장지","19876","18324","20241213",""
"20241210","8호선","복정","11687","9816","20241213",""
"20241210","8호선","산성","6791","6841","20241213",""
"20241210","8호선","남한산성입구(성남법원.검찰청)","15906","14721","20241213",""
"20241210","8호선","단대오거리","13602","12919","20241213",""
"20241210","8호선","신흥","5753","5717","20241213",""
"20241210","8호선","수진","6005","5536","20241213",""
"20241210","8호선","모란","5447","4147","20241213",""
"20241210","8호선","남위례","8564","8466","20241213",""
"20241210","9호선","개화","3128","2094","20241213",""
"20241210","9호선","김포공항","6569","10389","20241213",""
"20241210","9호선","공항시장","3294","3612","20241213",""
"20241210","9호선","신방화","7957","7875","20241213",""
"20241210","9호선","마곡나루(서울식물원)","16220","15818","20241213",""
"20241210","9호선","양천향교","11612","12023","20241213",""
"20241210","9호선","가양","25392","25071","20241213",""
"20241210","9호선","등촌","14164","13721","20241213",""
"20241210","9호선","염창","19989","19201","20241213",""
"20241210","9호선","신목동","5514","4902","20241213",""
"20241210","9호선","선유도","10381","9765","20241213",""
"20241210","9호선","당산","22038","21799","20241213",""
"20241210","9호선","국회의사당","27693","26377","20241213",""
"20241210","9호선","여의도","37035","35536","20241213",""
"20241210","9호선","샛강","7834","7960","20241213",""
"20241210","9호선","노량진","29184","28532","20241213",""
"20241210","9호선","노들","5472","4512","20241213",""
"20241210","9호선","흑석(중앙대입구)","11314","11705","20241213",""
"20241210","9호선","동작(현충원)","1799","1502","20241213",""
"20241210","9호선","구반포","1796","1673","20241213",""
"20241210","9호선","신반포","4794","4620","20241213",""
"20241210","9호선","고속터미널","15442","20158","20241213",""
"20241210","9호선","사평","4619","4420","20241213",""
"20241210","9호선","신논현","34118","34187","20241213",""
"20241210","9호선2~3단계","언주","13567","13829","20241213",""
"20241210","9호선2~3단계","선정릉","12682","13646","20241213",""
"20241210","9호선2~3단계","삼성중앙","9436","9908","20241213",""
"20241210","9호선2~3단계","봉은사","21885","22744","20241213",""
"20241210","9호선2~3단계","종합운동장","5381","5415","20241213",""
"20241210","9호선2~3단계","삼전","9059","8625","20241213",""
"20241210","9호선2~3단계","석촌고분","8159","8067","20241213",""
"20241210","9호선2~3단계","석촌","10436","9515","20241213",""
"20241210","9호선2~3단계","송파나루","6196","6599","20241213",""
"20241210","9호선2~3단계","한성백제","3768","3424","20241213",""
"20241210","9호선2~3단계","올림픽공원(한국체대)","6531","6826","20241213",""
"20241210","9호선2~3단계","둔촌오륜","2040","2004","20241213",""
"20241210","9호선2~3단계","중앙보훈병원","14732","12981","20241213",""
"20241210","경강선","판교","5904","6038","20241213",""
"20241210","경강선","이매","1171","1019","20241213",""
"20241210","경강선","삼동","2577","2292","20241213",""
"20241210","경강선","경기광주","8029","7378","20241213",""
"20241210","경강선","초월","3945","3651","20241213",""
"20241210","경강선","곤지암","2313","2180","20241213",""
"20241210","경강선","신둔도예촌","1477","1406","20241213",""
"20241210","경강선","이천","2867","2968","20241213",""
"20241210","경강선","부발","2306","2256","20241213",""
"20241210","경강선","세종대왕릉","317","307","20241213",""
"20241210","경강선","여주","3168","2984","20241213",""
"20241210","경강선","성남","1100","934","20241213",""
"20241210","경부선","서울역","7759","2910","20241213",""
"20241210","경부선","남영","10314","11066","20241213",""
"20241210","경부선","용산","37006","37988","20241213",""
"20241210","경부선","노량진","9444","10287","20241213",""
"20241210","경부선","대방","11149","12757","20241213",""
"20241210","경부선","영등포","39236","40284","20241213",""
"20241210","경부선","신도림","4107","4438","20241213",""
"20241210","경부선","신길","9623","8423","20241213",""
"20241210","경부선","구로","18579","19840","20241213",""
"20241210","경부선","가산디지털단지","20526","22919","20241213",""
"20241210","경부선","금천구청","11813","12032","20241213",""
"20241210","경부선","석수","9083","8260","20241213",""
"20241210","경부선","관악","7572","7301","20241213",""
"20241210","경부선","안양","25168","24963","20241213",""
"20241210","경부선","명학","10496","10230","20241213",""
"20241210","경부선","금정","31223","32280","20241213",""
"20241210","경부선","군포","7623","7457","20241213",""
"20241210","경부선","의왕","10163","10099","20241213",""
"20241210","경부선","성균관대","17059","16493","20241213",""
"20241210","경부선","화서","12024","11301","20241213",""
"20241210","경부선","수원","37443","39843","20241213",""
"20241210","경부선","독산","18574","18702","20241213",""
"20241210","경부선","세류","3653","3374","20241213",""
"20241210","경부선","병점","17456","17368","20241213",""
"20241210","경부선","세마","3265","3116","20241213",""
"20241210","경부선","오산대","3877","3357","20241213",""
"20241210","경부선","오산","10815","10627","20241213",""
"20241210","경부선","진위","1848","1746","20241213",""
"20241210","경부선","송탄","4173","4072","20241213",""
"20241210","경부선","서정리","8436","8116","20241213",""
"20241210","경부선","평택지제","4190","4016","20241213",""
"20241210","경부선","평택","13198","12958","20241213",""
"20241210","경부선","성환","6875","6599","20241213",""
"20241210","경부선","직산","1012","965","20241213",""
"20241210","경부선","두정","7937","9180","20241213",""
"20241210","경부선","천안","7290","6297","20241213",""
"20241210","경부선","당정","7070","6681","20241213",""
"20241210","경부선","서동탄","1580","1375","20241213",""
"20241210","경부선","광명","3776","3193","20241213",""
"20241210","경원선","이촌(국립중앙박물관)","4173","3221","20241213",""
"20241210","경원선","서빙고","2120","2111","20241213",""
"20241210","경원선","한남","3445","3431","20241213",""
"20241210","경원선","옥수","46","35","20241213",""
"20241210","경원선","응봉","1673","1358","20241213",""
